label,structural_1_hop_neighbor_count,structural_2_hop_neighbor_count,structural_3_hop_neighbor_count,structural_4_hop_neighbor_count,structural_5_hop_neighbor_count,structural_6_hop_neighbor_count,structural_7_hop_neighbor_count,structural_8_hop_neighbor_count,structural_avg_depth,structural_dst_user_count,structural_max_depth,structural_reply_count,structural_reply_users_count,structural_retweet_count,structural_retweet_reply_percent,structural_retweet_users_count,structural_root_to_all_depth_max,structural_root_to_all_depth_sum,structural_src_dst_user_percent,structural_src_user_count,structural_trace_count,tweet_id
non-rumor,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0475030450669915,820.0,3.0,80.0,80.0,740.0,0.9024390243902439,740.0,3.0,860.0,0.03981264637002342,34.0,819.0,692550140754841603
non-rumor,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.021341463414634,327.0,2.0,52.0,50.0,277.0,0.8419452887537994,277.0,2.0,335.0,0.026785714285714284,9.0,333.0,688755462783782912
non-rumor,252.0,166.0,17.0,0.0,0.0,0.0,0.0,0.0,1.8954802259887005,708.0,4.0,24.0,22.0,689.0,0.9663394109396914,686.0,4.0,1342.0,0.09346991037131883,73.0,716.0,676491949524713473
non-rumor,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0266666666666666,374.0,2.0,13.0,13.0,361.0,0.9652406417112299,361.0,2.0,385.0,0.02857142857142857,11.0,373.0,693939356390653952
unverified,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1267605633802817,141.0,3.0,10.0,9.0,133.0,0.9300699300699301,132.0,3.0,160.0,0.10759493670886076,17.0,144.0,649584608560832513
unverified,584.0,301.0,145.0,62.0,21.0,174.0,17.0,10.0,2.457232422749664,2243.0,11.0,118.0,111.0,2137.0,0.9476718403547671,2134.0,11.0,5487.0,0.18048958713920352,494.0,2277.0,707321278135463936
unverified,27.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.270440251572327,158.0,5.0,3.0,3.0,155.0,0.9810126582278481,155.0,5.0,202.0,0.14130434782608695,26.0,157.0,716448280201269248
true,310.0,81.0,9.0,6.0,0.0,0.0,0.0,0.0,1.554729011689692,978.0,5.0,29.0,27.0,951.0,0.9704081632653061,951.0,5.0,1463.0,0.1480836236933798,170.0,994.0,525019752507658240
unverified,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0909090909090908,97.0,2.0,13.0,13.0,85.0,0.8673469387755102,85.0,2.0,12.0,0.3401360544217687,50.0,210.0,742053606820438016
non-rumor,156.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1961325966850829,1085.0,3.0,158.0,149.0,937.0,0.8557077625570776,936.0,3.0,1299.0,0.06222990492653414,72.0,1103.0,690106189951139840
non-rumor,251.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,1.1728538283062646,1723.0,4.0,250.0,205.0,1519.0,0.8586772187676653,1519.0,4.0,2022.0,0.06814494321254733,126.0,1825.0,767698691205410816
true,118.0,52.0,4.0,1.0,2.0,2.0,1.0,0.0,1.3197115384615385,831.0,8.0,60.0,59.0,772.0,0.9278846153846154,772.0,8.0,1098.0,0.11876988335100742,112.0,836.0,614620298877513729
unverified,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.028301886792453,105.0,2.0,1.0,1.0,104.0,0.9904761904761905,104.0,2.0,109.0,0.03669724770642202,4.0,110.0,654336219447472128
true,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2323232323232323,296.0,3.0,18.0,16.0,280.0,0.9395973154362416,280.0,3.0,366.0,0.0778816199376947,25.0,297.0,552791578893619200
true,98.0,15.0,2.0,4.0,1.0,0.0,0.0,0.0,1.7264150943396226,211.0,6.0,2.0,2.0,209.0,0.990521327014218,209.0,6.0,366.0,0.14227642276422764,35.0,212.0,614599587362414592
unverified,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0621951219512196,819.0,3.0,76.0,70.0,752.0,0.9082125603864735,752.0,3.0,871.0,0.042105263157894736,36.0,838.0,701872343736520704
non-rumor,67.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,1.2364066193853427,422.0,5.0,79.0,76.0,348.0,0.8149882903981265,348.0,5.0,523.0,0.1059322033898305,50.0,430.0,693571567377342466
true,31.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1016483516483517,363.0,4.0,42.0,42.0,321.0,0.8842975206611571,321.0,4.0,401.0,0.06683804627249357,26.0,364.0,649889459836710912
unverified,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2660550458715596,108.0,3.0,10.0,10.0,102.0,0.9107142857142857,98.0,3.0,138.0,0.1,12.0,111.0,763430916236640256
non-rumor,246.0,58.0,7.0,1.0,0.0,0.0,0.0,0.0,1.2616949152542374,1475.0,5.0,73.0,69.0,1409.0,0.9507422402159245,1407.0,5.0,1861.0,0.06586447118429385,104.0,1494.0,688366079396163584
true,76.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.444954128440367,217.0,3.0,5.0,5.0,213.0,0.9770642201834863,212.0,3.0,315.0,0.08050847457627118,19.0,217.0,524980744658382848
unverified,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0972222222222223,143.0,3.0,11.0,10.0,134.0,0.9241379310344827,133.0,3.0,158.0,0.05921052631578947,9.0,151.0,711994705333112832
true,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0603015075376885,198.0,3.0,7.0,7.0,191.0,0.9646464646464646,191.0,3.0,211.0,0.043478260869565216,9.0,197.0,544352727971954690
non-rumor,60.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0941644562334218,753.0,3.0,41.0,41.0,712.0,0.9455511288180611,712.0,3.0,825.0,0.05044136191677175,40.0,754.0,765779159176077312
non-rumor,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1003460207612457,288.0,2.0,6.0,6.0,282.0,0.9791666666666666,282.0,2.0,318.0,0.05573770491803279,17.0,288.0,690969315470868480
unverified,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1386861313868613,136.0,3.0,10.0,10.0,126.0,0.9264705882352942,126.0,3.0,156.0,0.087248322147651,13.0,135.0,705093513076015104
unverified,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1635220125786163,158.0,3.0,36.0,33.0,126.0,0.7777777777777778,125.0,3.0,185.0,0.08139534883720931,14.0,168.0,755523157700648960
unverified,102.0,150.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0509708737864076,411.0,5.0,25.0,23.0,389.0,0.9396135265700483,388.0,5.0,845.0,0.09070796460176991,41.0,422.0,742678930516123650
true,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1715976331360947,168.0,3.0,15.0,15.0,155.0,0.9117647058823529,154.0,3.0,198.0,0.1111111111111111,21.0,169.0,614594259900080128
true,107.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2065217391304348,643.0,4.0,53.0,52.0,592.0,0.9178294573643411,592.0,4.0,777.0,0.10195530726256984,73.0,646.0,614614133410033664
true,41.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2488262910798122,212.0,4.0,18.0,18.0,194.0,0.9150943396226415,194.0,4.0,266.0,0.11666666666666667,28.0,211.0,544278335455776769
non-rumor,46.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2346153846153847,259.0,3.0,2.0,2.0,257.0,0.9922779922779923,257.0,3.0,321.0,0.12203389830508475,36.0,258.0,665309822208729088
unverified,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0825688073394495,108.0,3.0,6.0,6.0,103.0,0.944954128440367,102.0,3.0,118.0,0.0847457627118644,10.0,110.0,732971411157880832
non-rumor,120.0,40.0,9.0,0.0,0.0,0.0,0.0,0.0,1.7129337539432177,316.0,4.0,10.0,10.0,306.0,0.9683544303797469,306.0,4.0,543.0,0.11235955056179775,40.0,315.0,693466724822323200
true,107.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6229508196721312,182.0,3.0,23.0,22.0,162.0,0.8756756756756757,160.0,3.0,297.0,0.06666666666666667,13.0,186.0,651018580989972480
unverified,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1574803149606299,126.0,2.0,26.0,25.0,101.0,0.7952755905511811,101.0,2.0,147.0,0.08029197080291971,11.0,128.0,727982226290442240
true,112.0,50.0,12.0,0.0,0.0,0.0,0.0,0.0,1.9285714285714286,265.0,4.0,4.0,4.0,261.0,0.9849056603773585,261.0,4.0,513.0,0.14790996784565916,46.0,266.0,667073349974102017
true,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3211009174311927,108.0,3.0,14.0,13.0,95.0,0.8715596330275229,95.0,3.0,144.0,0.15625,20.0,115.0,524922729485848576
true,82.0,31.0,10.0,2.0,0.0,0.0,0.0,0.0,1.6464285714285714,279.0,5.0,7.0,6.0,273.0,0.975,273.0,5.0,461.0,0.17210682492581603,58.0,279.0,668849913678209024
non-rumor,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0218978102189782,273.0,2.0,23.0,23.0,250.0,0.9157509157509157,250.0,2.0,280.0,0.025,7.0,272.0,692743102432346113
unverified,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1853932584269662,177.0,3.0,14.0,14.0,164.0,0.9213483146067416,163.0,3.0,211.0,0.10606060606060606,21.0,178.0,778299287293816832
unverified,145.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5059171597633136,337.0,4.0,30.0,27.0,315.0,0.9130434782608695,311.0,4.0,509.0,0.10610079575596817,40.0,348.0,714503380476026880
non-rumor,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.067524115755627,310.0,2.0,38.0,34.0,277.0,0.8793650793650793,277.0,2.0,332.0,0.037267080745341616,12.0,317.0,689915847939219456
unverified,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0169491525423728,117.0,2.0,14.0,14.0,103.0,0.8803418803418803,103.0,2.0,120.0,0.03305785123966942,4.0,117.0,728625967921401856
true,57.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2869198312236287,236.0,3.0,11.0,11.0,225.0,0.9533898305084746,225.0,3.0,305.0,0.10943396226415095,29.0,235.0,524925050739490816
true,92.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,1.7028571428571428,175.0,4.0,13.0,11.0,164.0,0.9265536723163842,164.0,4.0,298.0,0.13793103448275862,28.0,181.0,628336948810268673
non-rumor,190.0,40.0,8.0,2.0,1.0,2.0,0.0,0.0,1.2037155669442665,1560.0,7.0,143.0,130.0,1435.0,0.9093789607097592,1433.0,7.0,1879.0,0.08396946564885496,143.0,1595.0,689890946683576322
non-rumor,114.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0931972789115647,1469.0,4.0,26.0,25.0,1446.0,0.9823369565217391,1445.0,4.0,1607.0,0.05953905249679898,93.0,1472.0,767459987476054016
non-rumor,105.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0802781289506953,1581.0,4.0,29.0,29.0,1552.0,0.9816571790006325,1552.0,4.0,1709.0,0.06060606060606061,102.0,1590.0,767203096472719364
non-rumor,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0467625899280575,277.0,3.0,27.0,27.0,250.0,0.9025270758122743,250.0,3.0,291.0,0.03484320557491289,10.0,276.0,689641419825242112
non-rumor,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0795454545454546,351.0,2.0,37.0,36.0,315.0,0.8948863636363636,315.0,2.0,380.0,0.038356164383561646,14.0,352.0,692393375891361794
true,75.0,66.0,74.0,29.0,8.0,0.0,0.0,0.0,2.2668112798264644,460.0,6.0,6.0,6.0,454.0,0.9869565217391304,454.0,6.0,1045.0,0.16967509025270758,94.0,460.0,552783667052167168
true,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0990990990990992,110.0,2.0,13.0,13.0,97.0,0.8818181818181818,97.0,2.0,122.0,0.05982905982905983,7.0,110.0,552834961762709505
unverified,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2300884955752212,112.0,3.0,11.0,11.0,102.0,0.9026548672566371,102.0,3.0,139.0,0.125,16.0,114.0,716416753409081344
unverified,22.0,11.0,3.0,3.0,1.0,0.0,0.0,0.0,1.4058823529411764,169.0,6.0,51.0,44.0,128.0,0.7150837988826816,127.0,6.0,239.0,0.17560975609756097,36.0,183.0,707420972173955072
unverified,561.0,113.0,23.0,3.0,0.0,0.0,0.0,0.0,1.4403250380904011,1968.0,5.0,279.0,248.0,1733.0,0.8613320079522863,1727.0,5.0,2836.0,0.11191335740072202,248.0,2056.0,780882510645370880
true,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0901639344262295,121.0,3.0,10.0,10.0,111.0,0.9173553719008265,111.0,3.0,133.0,0.06201550387596899,8.0,121.0,553160652567498752
true,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2574257425742574,100.0,3.0,8.0,8.0,92.0,0.92,92.0,3.0,127.0,0.15254237288135594,18.0,100.0,544268732046913536
non-rumor,80.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.123367198838897,688.0,3.0,119.0,117.0,571.0,0.827536231884058,571.0,3.0,774.0,0.02824858757062147,20.0,693.0,767855091109863424
non-rumor,84.0,35.0,18.0,12.0,2.0,0.0,0.0,0.0,1.266599597585513,993.0,6.0,25.0,25.0,969.0,0.9748490945674044,969.0,6.0,1259.0,0.09397810218978102,103.0,994.0,692911086920667136
true,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0638297872340425,93.0,3.0,12.0,12.0,81.0,0.8709677419354839,81.0,3.0,100.0,0.07,7.0,93.0,544282005941530624
true,465.0,158.0,11.0,4.0,0.0,0.0,0.0,0.0,1.9001085776330076,920.0,5.0,103.0,94.0,828.0,0.8893662728249194,826.0,5.0,1750.0,0.0873015873015873,88.0,937.0,614609560658161664
true,175.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.1469052945563012,1340.0,4.0,18.0,16.0,1324.0,0.9865871833084948,1324.0,4.0,1538.0,0.05099150141643059,72.0,1343.0,580348081100734464
unverified,57.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3831775700934579,213.0,4.0,6.0,6.0,207.0,0.971830985915493,207.0,4.0,296.0,0.08189655172413793,19.0,212.0,723504069814444033
true,76.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3903345724907064,268.0,4.0,15.0,15.0,253.0,0.9440298507462687,253.0,4.0,374.0,0.14102564102564102,44.0,267.0,553586860334010368
unverified,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.139344262295082,121.0,4.0,10.0,10.0,111.0,0.9173553719008265,111.0,4.0,139.0,0.06201550387596899,8.0,124.0,640118021101604864
non-rumor,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0722222222222222,359.0,2.0,68.0,64.0,295.0,0.8126721763085399,295.0,2.0,386.0,0.04774535809018567,18.0,366.0,688751061503442944
unverified,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2582781456953642,150.0,2.0,11.0,8.0,143.0,0.9285714285714286,142.0,2.0,190.0,0.16201117318435754,29.0,153.0,778530869208190976
true,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.025,119.0,2.0,8.0,8.0,111.0,0.9327731092436975,111.0,2.0,123.0,0.04032258064516129,5.0,118.0,544291804057960448
non-rumor,194.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7634408602150538,278.0,3.0,5.0,5.0,273.0,0.9820143884892086,273.0,3.0,492.0,0.07023411371237458,21.0,277.0,688004802245214208
unverified,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0338983050847457,117.0,2.0,0.0,0.0,117.0,1.0,117.0,2.0,122.0,0.04878048780487805,6.0,116.0,743126914794037248
unverified,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0236220472440944,126.0,2.0,17.0,17.0,110.0,0.8661417322834646,110.0,2.0,130.0,0.045454545454545456,6.0,126.0,653432177632387072
true,115.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6884422110552764,199.0,4.0,28.0,27.0,172.0,0.86,172.0,4.0,336.0,0.0787037037037037,17.0,201.0,628604055644934144
non-rumor,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.029520295202952,270.0,2.0,4.0,4.0,266.0,0.9851851851851852,266.0,2.0,279.0,0.01818181818181818,5.0,269.0,692163879909064704
unverified,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.091549295774648,425.0,3.0,5.0,5.0,420.0,0.9882352941176471,420.0,3.0,465.0,0.07205240174672489,33.0,424.0,728273551883534336
true,27.0,29.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0842105263157893,94.0,5.0,3.0,3.0,91.0,0.9680851063829787,91.0,5.0,198.0,0.11320754716981132,12.0,93.0,524942470472548352
true,41.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.263959390862944,196.0,3.0,11.0,11.0,185.0,0.9438775510204082,185.0,3.0,249.0,0.10091743119266056,22.0,199.0,552792544132997121
unverified,108.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1193455245428297,1038.0,5.0,90.0,85.0,958.0,0.9141221374045801,955.0,5.0,1163.0,0.06402164111812443,71.0,1058.0,727834854931435522
true,46.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,1.7642276422764227,122.0,4.0,2.0,2.0,120.0,0.9836065573770492,120.0,4.0,217.0,0.14084507042253522,20.0,121.0,544289311504355328
true,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0675675675675675,517.0,3.0,3.0,3.0,514.0,0.9941972920696325,514.0,3.0,553.0,0.06170598911070781,34.0,516.0,614494460747997184
true,69.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.1398496240601503,664.0,4.0,5.0,4.0,660.0,0.9924812030075187,660.0,4.0,758.0,0.09782608695652174,72.0,664.0,615592870540488704
non-rumor,140.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,284.0,3.0,23.0,22.0,264.0,0.9198606271777003,262.0,3.0,456.0,0.06885245901639345,21.0,286.0,689661418484994049
unverified,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.017391304347826,114.0,2.0,20.0,18.0,96.0,0.8275862068965517,96.0,2.0,117.0,0.04201680672268908,5.0,116.0,724603564946010112
unverified,142.0,135.0,16.0,3.0,1.0,0.0,0.0,0.0,2.0042194092827006,474.0,6.0,17.0,13.0,462.0,0.964509394572025,461.0,6.0,950.0,0.13027522935779817,71.0,484.0,714598318333042688
non-rumor,39.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,1.2857142857142858,265.0,5.0,10.0,9.0,256.0,0.9624060150375939,256.0,5.0,342.0,0.1396103896103896,43.0,265.0,656848877463560192
non-rumor,157.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2822719449225473,580.0,3.0,14.0,14.0,569.0,0.9759862778730704,567.0,3.0,745.0,0.0429042904290429,26.0,582.0,692157602554343424
unverified,60.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4224598930481283,186.0,3.0,25.0,23.0,164.0,0.8677248677248677,163.0,3.0,266.0,0.1583710407239819,35.0,191.0,765735409984806912
true,98.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,1.402116402116402,377.0,4.0,9.0,9.0,368.0,0.9761273209549072,368.0,4.0,530.0,0.14705882352941177,65.0,377.0,614610102927147008
true,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.148936170212766,140.0,2.0,0.0,0.0,140.0,1.0,140.0,2.0,162.0,0.0967741935483871,15.0,139.0,614650850393391104
true,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1058823529411765,254.0,3.0,30.0,23.0,232.0,0.8854961832061069,232.0,3.0,282.0,0.10247349823321555,29.0,267.0,614648099542204416
true,48.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,1.6696428571428572,111.0,5.0,3.0,3.0,109.0,0.9732142857142857,108.0,5.0,187.0,0.14615384615384616,19.0,111.0,544514564407427072
unverified,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1727574750830565,300.0,3.0,78.0,75.0,227.0,0.7442622950819672,225.0,3.0,353.0,0.05660377358490566,18.0,313.0,707305999971921920
non-rumor,202.0,52.0,32.0,8.0,5.0,6.0,5.0,0.0,1.6474908200734395,817.0,8.0,28.0,25.0,793.0,0.9658952496954933,792.0,8.0,1346.0,0.14450261780104712,138.0,831.0,644329878876237824
true,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13125,159.0,3.0,9.0,9.0,150.0,0.9433962264150944,150.0,3.0,181.0,0.0755813953488372,13.0,159.0,553566026030272512
unverified,106.0,69.0,17.0,4.0,0.0,0.0,0.0,0.0,1.484375,639.0,5.0,189.0,174.0,466.0,0.7114503816793893,465.0,5.0,950.0,0.1306122448979592,96.0,665.0,715253497462145024
non-rumor,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0324324324324323,554.0,4.0,12.0,12.0,542.0,0.9783393501805054,542.0,4.0,573.0,0.02292768959435626,13.0,553.0,693804277031157761
unverified,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.047244094488189,380.0,2.0,89.0,85.0,295.0,0.7682291666666666,295.0,2.0,399.0,0.05472636815920398,22.0,387.0,715268937873760256
non-rumor,251.0,64.0,34.0,7.0,8.0,3.0,12.0,8.0,1.6595925297113752,1177.0,12.0,50.0,43.0,1137.0,0.95787700084246,1136.0,12.0,1955.0,0.16048502139800286,225.0,1197.0,763964234774347776
true,22.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1349206349206349,251.0,4.0,2.0,2.0,249.0,0.9920318725099602,249.0,4.0,286.0,0.09712230215827339,27.0,251.0,614616994499788800
non-rumor,190.0,53.0,22.0,19.0,18.0,6.0,0.0,0.0,1.4912739965095987,1145.0,7.0,104.0,103.0,1042.0,0.9092495636998255,1042.0,7.0,1709.0,0.1480654761904762,199.0,1150.0,693185853867294721
true,37.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.1085409252669038,561.0,4.0,21.0,21.0,540.0,0.9625668449197861,540.0,4.0,623.0,0.05396290050590219,32.0,565.0,553506608203169792
unverified,51.0,56.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0120481927710845,165.0,4.0,7.0,7.0,158.0,0.9575757575757575,158.0,4.0,334.0,0.0625,11.0,165.0,751856580874960897
unverified,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.063157894736842,94.0,3.0,1.0,1.0,93.0,0.9893617021276596,93.0,3.0,101.0,0.06930693069306931,7.0,93.0,712223438698627073
unverified,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2391304347826086,137.0,3.0,45.0,42.0,96.0,0.6808510638297872,95.0,3.0,171.0,0.09868421052631579,15.0,141.0,707405809181917184
non-rumor,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0981132075471698,529.0,3.0,129.0,121.0,411.0,0.7611111111111111,408.0,3.0,582.0,0.05366726296958855,30.0,554.0,693013768738115584
unverified,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165991902834008,246.0,3.0,21.0,20.0,226.0,0.9149797570850202,226.0,3.0,288.0,0.11827956989247312,33.0,246.0,744390771869102080
true,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.044155844155844,384.0,2.0,17.0,17.0,367.0,0.9557291666666666,367.0,2.0,402.0,0.035175879396984924,14.0,384.0,524959809402331137
unverified,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0526315789473684,151.0,3.0,17.0,16.0,135.0,0.8881578947368421,135.0,3.0,160.0,0.062111801242236024,10.0,151.0,778689027918618625
unverified,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1692307692307693,129.0,2.0,48.0,46.0,85.0,0.6390977443609023,83.0,2.0,152.0,0.0851063829787234,12.0,133.0,707412869860696064
unverified,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707964601769913,112.0,2.0,10.0,9.0,103.0,0.911504424778761,103.0,2.0,121.0,0.08196721311475409,10.0,112.0,650710483289419776
unverified,412.0,254.0,173.0,125.0,75.0,37.0,18.0,10.0,2.6877278250303767,1720.0,11.0,16.0,15.0,1705.0,0.9907030796048809,1705.0,11.0,4424.0,0.2687074829931973,632.0,1770.0,656523458139045889
non-rumor,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1298245614035087,284.0,3.0,7.0,7.0,277.0,0.9753521126760564,277.0,3.0,322.0,0.04377104377104377,13.0,284.0,693135382309896192
true,311.0,83.0,193.0,33.0,9.0,1.0,0.0,0.0,2.0936395759717317,1131.0,7.0,69.0,68.0,1076.0,0.9397379912663756,1065.0,7.0,2370.0,0.1418816388467375,187.0,1157.0,623533663947517952
non-rumor,61.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0760760760760761,998.0,3.0,130.0,126.0,873.0,0.8703888334995015,873.0,3.0,1075.0,0.06114769520225776,65.0,1005.0,692833140428017664
true,171.0,76.0,60.0,14.0,6.0,4.0,0.0,0.0,1.8960468521229867,682.0,7.0,39.0,36.0,647.0,0.9431486880466472,646.0,7.0,1295.0,0.14643304130162704,117.0,688.0,614599815280857088
non-rumor,246.0,152.0,44.0,9.0,6.0,2.0,0.0,0.0,1.7160377358490566,1059.0,7.0,76.0,74.0,986.0,0.928436911487759,985.0,7.0,1819.0,0.2037593984962406,271.0,1069.0,693853310479155200
true,40.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2944444444444445,179.0,3.0,24.0,24.0,155.0,0.8659217877094972,155.0,3.0,233.0,0.13942307692307693,29.0,178.0,614615157730357248
unverified,27.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,1.2589285714285714,223.0,4.0,4.0,4.0,219.0,0.9820627802690582,219.0,4.0,282.0,0.11857707509881422,30.0,222.0,714851393861881857
non-rumor,281.0,105.0,22.0,7.0,0.0,0.0,0.0,0.0,1.3212321232123212,1817.0,5.0,32.0,28.0,1789.0,0.9824272377814388,1789.0,5.0,2402.0,0.1264423076923077,263.0,1822.0,767859423150759936
non-rumor,54.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1160714285714286,671.0,4.0,34.0,34.0,637.0,0.9493293591654247,637.0,4.0,750.0,0.03314121037463977,23.0,670.0,764906140257837056
true,191.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,1.1217641418983701,2085.0,4.0,28.0,27.0,2058.0,0.9865771812080537,2058.0,4.0,2340.0,0.08512505484861782,194.0,2090.0,619242759359037440
true,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2727272727272727,98.0,4.0,5.0,5.0,93.0,0.9489795918367347,93.0,4.0,126.0,0.11711711711711711,13.0,97.0,552792913910833152
unverified,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1610169491525424,117.0,2.0,7.0,7.0,111.0,0.940677966101695,110.0,2.0,137.0,0.1,13.0,122.0,764368020391223296
unverified,129.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3775510204081634,393.0,4.0,72.0,65.0,333.0,0.8222222222222222,331.0,4.0,540.0,0.1343612334801762,61.0,426.0,741995157969592321
non-rumor,53.0,9.0,3.0,1.0,1.0,0.0,0.0,0.0,1.1347626339969372,652.0,6.0,64.0,61.0,591.0,0.9022900763358779,591.0,6.0,741.0,0.08039492242595205,57.0,659.0,767754921403899906
