label,structural_1_hop_neighbor_count,structural_2_hop_neighbor_count,structural_3_hop_neighbor_count,structural_4_hop_neighbor_count,structural_5_hop_neighbor_count,structural_6_hop_neighbor_count,structural_7_hop_neighbor_count,structural_8_hop_neighbor_count,structural_avg_depth,structural_dst_user_count,structural_max_depth,structural_reply_count,structural_reply_users_count,structural_retweet_count,structural_retweet_reply_percent,structural_retweet_users_count,structural_root_to_all_depth_max,structural_root_to_all_depth_sum,structural_src_dst_user_percent,structural_src_user_count,structural_trace_count,tweet_id,temporal___avg_diff_time_from_root,temporal___avg_diff_time_from_src,temporal___avg_reply_time_from_root,temporal___avg_reply_time_from_src,temporal___avg_retweet_time_from_root,temporal___avg_retweet_time_from_src,social_____avg_delta_follower,social_____avg_delta_friend,social_____avg_favourites,social_____avg_follower,social_____avg_friend,social_____avg_listed,social_____avg_statuses,social_____delta_followers_count_down,social_____delta_followers_count_else,social_____delta_followers_count_up,social_____delta_followers_count_up_percent,social_____max_delta_follower,social_____max_delta_friend,social_____max_favourites,social_____max_follower,social_____max_friend,social_____max_listed,social_____max_statuses,social_____verified_percent,struct_temp_1_hop_neighbor_max_time,struct_temp_1_hop_neighbor_mean_time,struct_temp_1_hop_neighbor_median_time,struct_temp_2_hop_neighbor_max_time,struct_temp_2_hop_neighbor_mean_time,struct_temp_2_hop_neighbor_median_time
true,70.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.311740890688259,246.0,3.0,5.0,5.0,241.0,0.9796747967479674,241.0,3.0,324.0,0.08208955223880597,22.0,245.0,544512664769396736,1.5200406504065045,18.52260162601626,0.0,14.218,1.5515767634854774,18.611908713692948,-2229358.83919598,-657.5527638190955,24160.699507389167,24975.591133004928,1766.8325123152706,284.4384236453202,84919.12807881774,195.0,0.0,4.0,0.02010050251256281,32689.0,37264.0,821505.0,2770127.0,37891.0,22239.0,1320250.0,0.019704433497536943,1150.93,20.538662790697664,3.325,1150.93,20.538662790697664,3.935
non-rumor,206.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5044843049327354,445.0,3.0,23.0,21.0,424.0,0.9485458612975392,424.0,3.0,671.0,0.040948275862068964,19.0,448.0,692106491365605376,32.07158836689038,683.9737583892618,0.6273913043478261,98.87869565217392,33.77728773584906,715.7124056603772,-24972424.256532066,604.2945368171021,16069.1377672209,138405.03800475062,1267.729216152019,587.3277909738717,45456.17339667458,413.0,0.0,8.0,0.019002375296912115,53343427.0,50329.0,544705.0,55087631.0,51297.0,183187.0,1712257.0,0.02850356294536817,59424.2,1068.8554585152842,33.57,59424.2,1068.8554585152842,49.545
unverified,45.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1708185053380782,280.0,3.0,164.0,158.0,122.0,0.42657342657342656,122.0,3.0,329.0,0.060402684563758385,18.0,292.0,727966590084485120,72.08468531468533,287.02891608391604,6.311890243902438,336.2928048780488,160.5005737704918,220.8053278688525,-9707974.92274678,-3741.364806866953,28563.53418803419,54811.29487179488,1251.820512820513,456.07692307692315,60758.547008547015,226.0,0.0,7.0,0.030042918454935626,3686.0,53492.0,780932.0,11436208.0,59199.0,84906.0,982496.0,0.02991452991452992,5800.12,285.656008583691,24.75,5800.12,285.656008583691,54.27000000000004
non-rumor,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,293.0,3.0,19.0,18.0,275.0,0.935374149659864,275.0,3.0,336.0,0.07570977917981073,24.0,294.0,691789524498845699,1.4273469387755104,60.64989795918368,0.6,29.213684210526317,1.4845090909090912,62.821854545454556,-8076412.127272728,493.7890909090909,24216.85869565217,39533.909420289856,1094.677536231884,464.78985507246375,84581.38405797101,268.0,0.0,7.0,0.025454545454545452,3171.0,12133.0,347966.0,9351927.0,12680.0,88690.0,1800902.0,0.025362318840579712,2160.28,64.86673306772909,9.0,2160.28,64.86673306772909,3.4549999999999987
non-rumor,286.0,124.0,57.0,22.0,8.0,2.0,0.0,0.0,1.6952224052718288,1213.0,7.0,120.0,115.0,1101.0,0.9017199017199016,1099.0,7.0,2058.0,0.21028645833333331,323.0,1225.0,767803368081358848,244.8079852579853,374.58764127764135,5.9932500000000015,158.41125,270.8368392370573,398.14910081743864,-8608713.162401576,198.62795275590548,21913.884939195512,14388.517305893356,1101.6089803554723,72.37137511693172,26003.619270346117,882.0,0.0,134.0,0.13188976377952755,12461.0,282456.0,600863.0,14269041.0,282992.0,56271.0,710340.0,0.0037418147801683813,11471.72,477.54427170868416,503.055,11471.72,477.54427170868416,21.959999999999923
false,37.0,14.0,16.0,3.0,1.0,0.0,0.0,0.0,1.8835616438356164,151.0,6.0,2.0,2.0,149.0,0.9867549668874172,149.0,6.0,275.0,0.23737373737373735,47.0,164.0,667379734343471104,243.20192052980136,554.2280794701986,0.0,6874.5,246.4663758389262,469.39221476510073,-1118.433962264151,-202.81132075471697,21403.79527559055,1018.4566929133857,336.77165354330714,37.24409448818898,93552.73228346457,38.0,0.0,15.0,0.2830188679245283,3222.0,1736.0,197979.0,6343.0,2545.0,371.0,414959.0,0.0,8725.03,819.5791891891895,173.825,8725.03,819.5791891891895,12.650000000000004
unverified,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1153846153846154,129.0,2.0,8.0,8.0,121.0,0.9379844961240309,121.0,2.0,145.0,0.07194244604316546,10.0,128.0,715671763808493569,261.2148062015504,802.4765116279069,0.0,355.51375000000013,278.4852066115702,832.0277685950414,-105376.93913043477,-94324.89565217393,34128.37606837607,4501.179487179487,4267.769230769231,56.153846153846146,47337.65811965812,113.0,0.0,2.0,0.017391304347826087,89755.0,63401.0,312541.0,119661.0,107536.0,1054.0,341911.0,0.0,10000.98,812.9336283185839,134.62,10000.98,812.9336283185839,23.82500000000005
false,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0337078651685394,177.0,2.0,46.0,45.0,132.0,0.7415730337078652,132.0,2.0,184.0,0.03804347826086957,7.0,178.0,653250169752977408,3.1071910112359555,362.790617977528,0.17456521739130434,464.99,4.129166666666666,327.17568181818183,-39727882.31055901,68.5031055900621,30163.006211180124,261257.1552795031,1306.1987577639752,925.4906832298137,74555.88198757764,160.0,0.0,1.0,0.006211180124223602,91.0,12411.0,448676.0,41806531.0,13519.0,138304.0,1651605.0,0.024844720496894408,7352.42,373.8489411764708,30.01,7352.42,373.8489411764708,37.345
unverified,149.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5763888888888888,287.0,3.0,20.0,19.0,270.0,0.9310344827586208,269.0,3.0,454.0,0.09748427672955977,31.0,293.0,656361703664451585,90.51162068965515,624.6303103448275,107.979,560.007,89.21774074074074,629.4172222222222,-74416.04411764706,-54.871323529411775,23749.88560885609,4143.3874538745395,1647.7822878228785,81.29151291512916,49263.575645756464,263.0,0.0,9.0,0.03308823529411765,279158.0,57427.0,447380.0,297188.0,59075.0,1894.0,776131.0,0.029520295202952032,28207.92,994.556046511628,310.33,28207.92,994.556046511628,76.64500000000002
false,73.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1545293072824157,562.0,4.0,134.0,117.0,447.0,0.7693631669535284,446.0,4.0,650.0,0.09500805152979068,59.0,593.0,643103859729166337,96.15970740103269,1086.25421686747,82.08611940298508,1032.2905970149254,100.37863534675616,1102.431230425056,-656099.6384297521,-178.2913223140496,35359.21926229508,7140.711065573771,5066.7725409836075,104.56967213114756,72566.65983606558,476.0,0.0,8.0,0.016528925619834708,4888.0,205007.0,370335.0,753991.0,205896.0,5452.0,616170.0,0.0020491803278688526,12014.42,1107.0968464730304,267.56,12014.42,1107.0968464730304,178.76
unverified,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2398373983739837,245.0,3.0,45.0,43.0,203.0,0.8185483870967742,202.0,3.0,305.0,0.0576923076923077,15.0,251.0,714560810266132480,26.83584677419355,370.03935483870964,4.911777777777777,518.0593333333334,31.695862068965518,337.22704433497535,-1524512.774336283,392.5929203539823,24642.276785714286,10907.669642857143,879.6785714285713,148.54464285714286,43422.486607142855,222.0,0.0,4.0,0.017699115044247787,276265.0,8002.0,510664.0,1835456.0,8189.0,17057.0,1800871.0,0.02232142857142857,8399.53,404.72560975609787,150.97,8399.53,404.72560975609787,55.91000000000002
false,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1437908496732023,152.0,3.0,13.0,13.0,139.0,0.9144736842105264,139.0,3.0,175.0,0.10588235294117647,18.0,152.0,658065957823324160,38.27835526315789,689.9790789473683,0.8269230769230769,820.3007692307692,41.7810071942446,677.7907194244606,-1858395.6712328768,1621.7191780821918,20113.43537414966,17726.394557823132,2462.829931972789,365.71428571428567,57345.05442176871,144.0,0.0,2.0,0.0136986301369863,1540.0,66078.0,333030.0,2119698.0,66232.0,19802.0,1173137.0,0.013605442176870748,35585.23,608.8754545454547,23.84,35585.23,608.8754545454547,91.99
non-rumor,29.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.1443298969072164,290.0,4.0,36.0,36.0,254.0,0.8758620689655172,254.0,4.0,333.0,0.06451612903225806,20.0,290.0,693534670428971008,28.880724137931036,194.52862068965518,3.6697222222222217,67.50972222222222,32.453937007874025,212.5312992125984,-22439436.26615969,1027.726235741445,17445.76404494382,108013.02621722847,1255.5355805243446,536.5393258426966,60410.19850187266,258.0,0.0,5.0,0.019011406844106463,33410.0,34841.0,323407.0,24965240.0,34911.0,113415.0,1711952.0,0.018726591760299626,6489.33,190.14996093750003,18.71,6489.33,190.14996093750003,35.54
unverified,22.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.3278688524590163,121.0,4.0,24.0,21.0,101.0,0.8079999999999999,101.0,4.0,162.0,0.1357142857142857,19.0,126.0,722885778448121857,126.43448000000001,1160.50336,19.891666666666673,2107.867083333333,151.75158415841585,935.3872277227724,-163301.39449541285,908.743119266055,40514.62162162162,3444.6396396396394,1075.5855855855857,93.18918918918921,56853.495495495496,98.0,0.0,11.0,0.10091743119266056,5246.0,25004.0,673040.0,223543.0,25041.0,4771.0,368750.0,0.018018018018018014,14279.88,1079.8442857142861,54.63,14279.88,1079.8442857142861,56.475
true,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1096938775510203,391.0,2.0,208.0,184.0,207.0,0.4987951807228916,207.0,2.0,435.0,0.09069767441860466,39.0,436.0,614599619310407680,7.208626506024097,143.43098795180725,9.616057692307693,187.3104807692308,4.789565217391304,99.33951690821257,-16406615.857549855,2890.960113960114,18213.700288184442,56907.59654178674,3463.5417867435162,260.164265129683,47094.164265129686,346.0,0.0,5.0,0.014245014245014244,946.0,767916.0,498531.0,18518027.0,768314.0,65779.0,1173138.0,0.01440922190201729,5314.37,132.4204610951008,29.82,5314.37,132.4204610951008,40.72
unverified,20.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3673469387755102,97.0,5.0,1.0,1.0,96.0,0.9896907216494846,96.0,5.0,134.0,0.19166666666666668,23.0,96.0,706933939953344514,358.0323711340206,1724.8470103092782,0.0,3.6,361.761875,1742.7766666666666,-17530.6,-13085.894117647058,43376.355555555565,1336.0444444444445,876.3555555555556,23.655555555555555,40963.3,75.0,0.0,10.0,0.1176470588235294,1011.0,1484.0,462274.0,25104.0,18618.0,440.0,222308.0,0.0,97665.73,2296.3434285714275,75.92500000000003,97665.73,2296.3434285714275,19.570000000000004
non-rumor,107.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1468531468531469,857.0,3.0,152.0,143.0,716.0,0.8248847926267281,714.0,3.0,984.0,0.058241758241758236,53.0,876.0,691285663522648065,7.672488479262673,718.9367165898617,14.579736842105262,241.0274342105264,6.206145251396649,820.3923184357544,-35006407.117419355,1119.4270967741936,20332.34715025907,98426.59585492227,1366.6373056994819,449.8588082901554,50704.81217616581,762.0,0.0,13.0,0.016774193548387096,134980.0,78395.0,521958.0,39537618.0,78398.0,134854.0,1800871.0,0.007772020725388602,338440.15,818.9149459459462,54.35,338440.15,818.9149459459462,31.855
false,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1774891774891776,263.0,3.0,25.0,23.0,243.0,0.9067164179104478,241.0,3.0,272.0,0.12040133779264214,36.0,290.0,661229627734667264,42.951492537313435,2847.228805970149,12.8404,143.78719999999996,46.04934156378601,3125.3606584362146,-174046.71875,-1301.96875,57756.276595744675,7721.404255319149,3642.110638297872,215.0,140528.49787234043,216.0,0.0,8.0,0.03571428571428571,3080.0,71992.0,796493.0,428303.0,75868.0,5418.0,2193884.0,0.01702127659574468,205447.68,1589.751105263159,142.48,205447.68,1589.751105263159,45.115
unverified,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0598290598290598,116.0,3.0,9.0,9.0,107.0,0.9224137931034484,107.0,3.0,124.0,0.05691056910569105,7.0,118.0,714755546285477888,4.867068965517242,224.3043965517241,0.2355555555555556,126.87777777777781,5.256635514018691,232.49915887850463,-182262.10810810808,-83.77477477477476,17695.619469026547,2575.283185840708,741.0442477876106,43.46902654867257,27892.265486725664,111.0,0.0,0.0,0.0,-122.0,4405.0,375999.0,189574.0,5247.0,1209.0,368672.0,0.008849557522123894,3512.17,220.23376146788996,92.47,3512.17,220.23376146788996,68.07
non-rumor,165.0,51.0,4.0,2.0,0.0,0.0,0.0,0.0,1.3235294117647058,883.0,5.0,34.0,30.0,853.0,0.9616685456595264,853.0,5.0,1170.0,0.1062753036437247,105.0,889.0,672102358516670465,23.65394588500564,417.39227733934615,14.002647058823529,127.48088235294121,24.038640093786636,428.94794841735063,-114391.70870113494,58.440100882723826,29159.15703517588,1336.7701005025126,771.7336683417085,40.413316582914575,40797.9271356784,766.0,0.0,27.0,0.034047919293820936,19837.0,14986.0,564032.0,144255.0,15652.0,7361.0,720759.0,0.007537688442211055,122836.82,352.2116641452346,104.48,122836.82,352.2116641452346,21.285
false,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.070615034168565,438.0,2.0,44.0,42.0,396.0,0.9,396.0,2.0,470.0,0.05603448275862069,26.0,440.0,673686233936072704,6.9039090909090906,331.5116590909091,5.930681818181819,632.9336363636364,7.012045454545453,298.02032828282825,-991521.1174934723,-1146.2402088772847,31036.389610389615,6369.706493506495,3116.901298701299,94.25194805194805,54541.220779220785,378.0,0.0,5.0,0.013054830287206266,5903.0,105774.0,411883.0,1069184.0,109862.0,8984.0,846607.0,0.007792207792207792,12554.52,331.6599753694578,42.77500000000001,12554.52,331.6599753694578,39.190000000000026
false,19.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.092783505154639,290.0,4.0,6.0,6.0,284.0,0.9793103448275862,284.0,4.0,318.0,0.06752411575562701,21.0,289.0,618192748735299584,1889.3240689655167,32981.29213793104,0.0,26056.58833333333,1929.2393661971835,33127.588697183106,-1046001.9318181819,343.24242424242425,11637.535580524343,4855.247191011236,527.9737827715355,18.09737827715356,25170.580524344572,256.0,0.0,8.0,0.030303030303030307,3831.0,4834.0,115332.0,1132345.0,5000.0,2627.0,435835.0,0.003745318352059925,567629.65,35497.089176029964,373.15,567629.65,35497.089176029964,19.19000000000233
unverified,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0992907801418441,140.0,3.0,34.0,33.0,107.0,0.7588652482269503,107.0,3.0,155.0,0.0728476821192053,11.0,140.0,715264793737879553,2.286666666666666,80.84744680851064,1.605,34.99176470588235,2.5032710280373838,95.4184112149533,-14449827.118110236,751.8188976377952,40598.140625,126947.0078125,1312.5703125,892.3359375,51144.6171875,126.0,0.0,1.0,0.007874015748031496,20731.0,10327.0,356364.0,15957139.0,10737.0,102393.0,458966.0,0.0234375,3243.95,65.59718749999999,8.309999999999999,3243.95,65.59718749999999,9.415
true,74.0,15.0,9.0,4.0,2.0,0.0,0.0,0.0,1.457478005865103,340.0,6.0,5.0,5.0,335.0,0.9852941176470588,335.0,6.0,497.0,0.12596401028277635,49.0,340.0,614594667225571328,2.1435588235294114,49.87441176470589,0.8640000000000001,10.226,2.16265671641791,50.466179104477604,-106270.20066889633,-29773.55852842809,41950.920529801326,4040.341059602649,4377.3311258278145,89.29470198675497,63590.05298013245,286.0,0.0,13.0,0.043478260869565216,218547.0,723969.0,1153619.0,367692.0,768314.0,1666.0,919533.0,0.019867549668874173,1454.83,48.76338983050847,6.880000000000001,1454.83,48.76338983050847,7.965000000000002
non-rumor,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0472440944881891,380.0,3.0,146.0,134.0,246.0,0.6275510204081632,246.0,3.0,399.0,0.04282115869017632,17.0,398.0,693935557009801218,9.205994897959183,224.53826530612244,1.917054794520548,63.897876712328774,13.531951219512198,319.87768292682927,-17271999.461988304,1450.9181286549708,19314.359050445106,57929.364985163214,1925.3115727002967,253.15430267062317,47241.578635014834,338.0,1.0,3.0,0.008771929824561403,2397.0,175729.0,407119.0,18518047.0,176127.0,65780.0,1029353.0,0.005934718100890208,43243.77,240.3452617079891,25.02,43243.77,240.3452617079891,17.189999999999987
false,48.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.649122807017544,113.0,6.0,17.0,14.0,105.0,0.860655737704918,99.0,6.0,188.0,0.18115942028985507,25.0,132.0,644229386149888001,245.74057377049175,363.1740163934425,16.35411764705882,169.29999999999995,282.87933333333336,394.56314285714285,-19743.50602409639,-15614.493975903615,56225.68817204301,6914.569892473119,5134.397849462365,109.90322580645163,101629.64516129033,72.0,0.0,11.0,0.13253012048192772,114382.0,55910.0,781383.0,126133.0,69530.0,1643.0,624981.0,0.0,8062.27,588.7442857142859,44.615,8062.27,588.7442857142859,21.775
unverified,16.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2142857142857142,111.0,4.0,12.0,11.0,104.0,0.8965517241379308,101.0,4.0,136.0,0.15267175572519084,20.0,117.0,763428684850094080,39.02250000000001,107.30120689655172,3.7266666666666666,49.5825,43.09509615384615,113.9610576923077,-4090.8,-3042.333333333333,59328.46153846153,4283.923076923077,4245.263736263736,58.74725274725274,82011.75824175825,10.0,0.0,5.0,0.3333333333333333,5765.0,5738.0,484545.0,29317.0,31365.0,404.0,429341.0,0.0,509.25,67.91131868131869,28.5,509.25,67.91131868131869,19.2
false,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0737704918032789,121.0,2.0,26.0,22.0,102.0,0.796875,100.0,2.0,131.0,0.07633587786259542,10.0,131.0,671181758692507648,22.375546875,380.596875,65.40307692307691,391.36,11.407745098039218,377.85333333333335,-126741.62931034484,-35230.90517241379,67432.6,6696.272727272727,4954.845454545454,149.6818181818182,111203.88181818182,111.0,0.0,5.0,0.04310344827586207,10326.0,8247.0,603110.0,149145.0,52592.0,1666.0,520166.0,0.01818181818181818,4082.37,401.9681981981984,294.23,4082.37,401.9681981981984,238.63
non-rumor,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0571428571428572,629.0,3.0,8.0,8.0,621.0,0.9872813990461048,621.0,3.0,666.0,0.04407294832826748,29.0,629.0,692078399012130816,7.157011128775832,427.6744833068362,5.3125,522.6999999999998,7.180772946859902,426.4503220611917,-10573862.939285714,832.8625,27404.889679715303,20828.332740213522,915.4857651245552,171.83096085409252,32633.183274021358,555.0,0.0,5.0,0.008928571428571428,2506.0,45745.0,673033.0,11131185.0,45759.0,73849.0,821576.0,0.021352313167259787,63819.57,404.852050420168,45.52,63819.57,404.852050420168,23.27
unverified,66.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,1.4170040485829958,246.0,4.0,62.0,58.0,189.0,0.7529880478087649,188.0,4.0,350.0,0.14878892733564014,43.0,266.0,752875379765968897,17.16247011952191,150.26972111553786,2.6182258064516133,328.12209677419355,21.93359788359789,91.92661375661378,-11695.485576923076,-11254.826923076924,78902.58771929824,2802.767543859649,2583.956140350877,113.84649122807018,116962.38157894734,189.0,0.0,19.0,0.09134615384615384,23839.0,5341.0,587427.0,40757.0,22708.0,1873.0,2193715.0,0.0043859649122807015,12982.48,193.3323456790123,121.865,12982.48,193.3323456790123,47.56
false,48.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1907356948228882,366.0,4.0,31.0,31.0,336.0,0.9155313351498636,335.0,4.0,437.0,0.07808564231738035,31.0,367.0,626642648179159040,10.384414168937328,202.76108991825612,0.1264516129032258,43.51129032258064,11.330833333333334,217.45377976190483,-5434574.963963964,-1576.7987987987988,17024.107784431137,21865.511976047903,979.4820359281437,110.02395209580837,45094.988023952086,323.0,0.0,10.0,0.03003003003003003,362081.0,77259.0,245653.0,6532495.0,77479.0,23867.0,698934.0,0.008982035928143712,7888.8,209.21713355048843,26.19,7888.8,209.21713355048843,51.31999999999999
unverified,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0620689655172413,144.0,3.0,43.0,38.0,106.0,0.7114093959731543,106.0,3.0,154.0,0.07096774193548387,11.0,154.0,742114513726623744,1.6318791946308726,44.71422818791947,3.056744186046512,47.95720930232558,1.053867924528302,43.39867924528302,-206860.35384615386,1400.8769230769228,31881.57692307692,3215.376923076923,1551.7,79.22307692307693,33828.96923076923,126.0,0.0,4.0,0.030769230769230767,12898.0,18276.0,358619.0,223543.0,18313.0,4771.0,298548.0,0.007692307692307694,661.52,38.74837037037037,17.38,661.52,38.74837037037037,13.0
unverified,52.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3716216216216215,147.0,3.0,12.0,11.0,137.0,0.9194630872483222,137.0,3.0,203.0,0.06962025316455696,11.0,164.0,716457799392342018,2.2259060402684567,215.8581208053692,0.7566666666666667,94.06833333333331,2.354598540145985,226.52583941605837,-18958.455223880595,-7810.447761194029,31789.777777777777,2293.0592592592598,2209.733333333333,96.97777777777776,42263.2,128.0,0.0,6.0,0.04477611940298507,38339.0,19400.0,361014.0,47599.0,25594.0,1278.0,643728.0,0.0,2153.73,113.67666666666665,21.73,2153.73,113.67666666666665,24.395
unverified,32.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,1.5563909774436093,132.0,5.0,5.0,5.0,129.0,0.9626865671641792,128.0,5.0,207.0,0.21428571428571427,36.0,133.0,778625026144792577,114.0189552238806,251.68119402985076,0.98,152.894,118.40031007751938,255.51015503875973,-130421.36440677964,-7629.432203389832,47730.901639344265,5345.549180327869,3785.532786885246,145.3114754098361,105076.88524590163,106.0,0.0,12.0,0.1016949152542373,1758.0,188154.0,490869.0,197086.0,192030.0,5419.0,1427232.0,0.008196721311475409,1567.97,214.7234523809523,101.1,1567.97,214.7234523809523,11.874999999999984
true,1357.0,267.0,74.0,8.0,1.0,0.0,0.0,0.0,1.761516654854713,2821.0,6.0,84.0,78.0,2745.0,0.9703075291622482,2744.0,6.0,4971.0,0.11705790297339592,374.0,2836.0,614610920782888960,84.73036408624957,822.0248709791446,14.130714285714285,3309.8519047619047,86.89079052823317,745.894644808743,-2140522.638138138,-18251.798423423425,23923.51824274013,7759.730081906179,1399.403946388682,120.63588979895756,39175.822784810116,2547.0,0.0,117.0,0.04391891891891892,7475831.0,78329.0,971683.0,7739742.0,82313.0,66469.0,2193965.0,0.030900967982129563,575218.27,1268.4911041292628,64.89,575218.27,1268.4911041292628,30.94
